family,sequence,arm,stride,repetition,run_id,run_dir,status,config_authority,config_sha256,shared_semantic_sha256,source_head,ate_rmse_m,matched_count,trajectory_rows,backend_attempted,backend_success,backend_rejected,visual_calls,visual_commits,estimator_wall_s,estimator_cpu_s,estimator_count,offline_wall_s,offline_process_cpu_s,bag_duration_s,rtf,peak_raw_cpu_pct,peak_rss_mib,final_rss_mib,peak_pss_mib,final_pss_mib,peak_uss_mib,final_uss_mib,config_identity,stride_identity
OXFORD,Palace_01,P-LIO,2,3,P22-Palace_01-P-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1272,4047,4047.0,4052.0,4052.0,0.0,0.0,0.0,65.97416886099982,224.84338308499963,4052.0,80.4445,239.348,0.0,nan,322.228,671.1796875,664.98828125,651.1728515625,644.9130859375,648.0,641.7890625,PASS,N/A
OXFORD,Palace_01,N-LIVO-STRIDE,2,1,P22-Palace_01-N-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1019,4018,4018.0,4018.0,4018.0,0.0,4019.0,4017.0,105.58799799700027,273.8991259830035,8039.0,162.008,407.015,0.0,nan,279.469,8042.72265625,8042.72265625,8022.9228515625,8022.9228515625,8019.7265625,8019.7265625,PASS,PASS
OXFORD,Palace_01,N-LIVO-STRIDE,2,2,P22-Palace_01-N-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.104,4018,4018.0,4018.0,4018.0,0.0,4019.0,4017.0,106.32594606799992,274.26402756600186,8039.0,163.199,401.791,0.0,nan,278.868,8057.23046875,8057.23046875,8037.6865234375,8037.6865234375,8034.390625,8034.390625,PASS,PASS
OXFORD,Palace_01,N-LIVO-STRIDE,2,3,P22-Palace_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.1035,4018,4018.0,4018.0,4018.0,0.0,4019.0,4017.0,106.47463544800007,273.8764236409979,8039.0,162.989,400.32,0.0,nan,282.145,8005.8125,8005.8125,7986.091796875,7986.091796875,7983.01953125,7983.01953125,PASS,PASS
OXFORD,Palace_01,P-LIVO-STRIDE,2,1,P22-Palace_01-P-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1307,4014,4014.0,4020.0,4020.0,0.0,4014.0,4012.0,181.77572342600013,432.364105529001,8039.0,239.826,501.943,0.0,nan,254.617,7966.578125,7966.578125,7946.9697265625,7946.9697265625,7943.74609375,7943.74609375,PASS,PASS
OXFORD,Palace_01,P-LIVO-STRIDE,2,2,P22-Palace_01-P-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1311,4014,4014.0,4020.0,4020.0,0.0,4014.0,4012.0,182.6219602160004,434.9626195739988,8039.0,240.739,504.578,0.0,nan,255.994,7817.87109375,7817.87109375,7798.560546875,7798.560546875,7795.35546875,7795.35546875,PASS,PASS
OXFORD,Palace_01,P-LIVO-STRIDE,2,3,P22-Palace_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Palace_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.1305,4014,4014.0,4020.0,4020.0,0.0,4014.0,4011.0,183.72976411500008,437.4017899760029,8039.0,242.001,507.443,0.0,nan,256.451,7890.3515625,7885.64453125,7870.30078125,7865.5322265625,7867.1015625,7862.375,PASS,PASS
OXFORD,Quarter_01,N-LIO,2,1,P22-Quarter_01-N-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0495,2892,2893.0,2893.0,2893.0,0.0,0.0,0.0,66.14280874099997,171.04175432699998,2894.0,80.2943,226.027,0.0,nan,301.768,1080.515625,1075.5859375,1060.1015625,1055.1875,1056.86328125,1052.01953125,PASS,N/A
OXFORD,Quarter_01,N-LIO,2,2,P22-Quarter_01-N-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0495,2892,2893.0,2893.0,2893.0,0.0,0.0,0.0,65.13217992700008,168.98043285200015,2894.0,78.9777,222.462,0.0,nan,299.437,1062.84375,1056.625,1043.0859375,1036.82421875,1039.75,1033.55859375,PASS,N/A
OXFORD,Quarter_01,N-LIO,2,3,P22-Quarter_01-N-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0495,2892,2893.0,2893.0,2893.0,0.0,0.0,0.0,65.81307001200007,170.1532118739993,2894.0,79.8377,224.605,0.0,nan,299.863,1065.16796875,1056.62890625,1044.83203125,1036.185546875,1041.65625,1033.05859375,PASS,N/A
OXFORD,Quarter_01,P-LIO,2,1,P22-Quarter_01-P-LIO-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIO-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.051,2888,2889.0,2894.0,2894.0,0.0,0.0,0.0,59.389697412999865,203.08826936600022,2894.0,71.5612,215.274,0.0,nan,317.742,541.15625,535.19140625,521.3369140625,515.2041015625,518.05078125,511.98828125,PASS,N/A
OXFORD,Quarter_01,P-LIO,2,2,P22-Quarter_01-P-LIO-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIO-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.051,2888,2889.0,2894.0,2894.0,0.0,0.0,0.0,59.45508215100003,203.25713320900076,2894.0,71.5007,215.323,0.0,nan,317.524,540.5546875,534.58984375,521.125,514.9921875,517.828125,511.765625,PASS,N/A
OXFORD,Quarter_01,P-LIO,2,3,P22-Quarter_01-P-LIO-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIO-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.051,2888,2889.0,2894.0,2894.0,0.0,0.0,0.0,58.85875961600007,200.99514955700013,2894.0,70.9089,213.061,0.0,nan,316.385,541.01953125,535.0546875,521.189453125,515.08203125,518.015625,511.95703125,PASS,N/A
OXFORD,Quarter_01,N-LIVO-STRIDE,2,1,P22-Quarter_01-N-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0473,2870,2870.0,2870.0,2870.0,0.0,2871.0,2869.0,98.38623420799993,247.43392095800004,5743.0,142.978,337.247,0.0,nan,269.77,5998.55078125,5998.55078125,5979.1240234375,5979.1240234375,5975.859375,5975.859375,PASS,PASS
OXFORD,Quarter_01,N-LIVO-STRIDE,2,2,P22-Quarter_01-N-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0475,2870,2870.0,2870.0,2870.0,0.0,2871.0,2869.0,92.39515062299971,230.6067906000004,5743.0,133.911,315.408,0.0,nan,269.445,6045.34375,6045.34375,6025.1962890625,6025.1962890625,6022.04296875,6022.04296875,PASS,PASS
OXFORD,Quarter_01,N-LIVO-STRIDE,2,3,P22-Quarter_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,0.0468,2870,2870.0,2870.0,2870.0,0.0,2871.0,2869.0,92.98806724700023,234.36916529699832,5743.0,134.762,323.502,0.0,nan,268.358,5973.08984375,5973.08984375,5952.64453125,5952.64453125,5949.46875,5949.46875,PASS,PASS
OXFORD,Quarter_01,P-LIVO-STRIDE,2,1,P22-Quarter_01-P-LIVO-STRIDE-r1-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIVO-STRIDE-r1-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0657,2866,2866.0,2872.0,2872.0,0.0,2866.0,2864.0,129.81530170300007,336.99591465200183,5743.0,173.763,389.928,0.0,nan,260.284,6024.328125,6024.328125,6006.0703125,6006.0703125,6004.4609375,6004.4609375,PASS,PASS
OXFORD,Quarter_01,P-LIVO-STRIDE,2,2,P22-Quarter_01-P-LIVO-STRIDE-r2-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIVO-STRIDE-r2-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0629,2866,2866.0,2872.0,2872.0,0.0,2866.0,2864.0,130.89599176000027,341.0593889129995,5743.0,174.208,394.128,0.0,nan,264.947,6093.30078125,6093.30078125,6074.31640625,6074.31640625,6071.0859375,6071.0859375,PASS,PASS
OXFORD,Quarter_01,P-LIVO-STRIDE,2,3,P22-Quarter_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,results/prob_livo/prompt22/formal/P22-Quarter_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,VALID,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,0.0662,2866,2866.0,2872.0,2872.0,0.0,2866.0,2864.0,131.16720619799992,340.90217574200085,5743.0,175.271,395.078,0.0,nan,263.54,6099.37890625,6097.69140625,6079.6435546875,6077.9501953125,6076.43359375,6074.7890625,PASS,PASS
